"Market_and_Exchange_Names","As_of_Date_In_Form_YYMMDD","Report_Date_as_YYYY-MM-DD","CFTC_Contract_Market_Code","CFTC_Market_Code","CFTC_Region_Code","CFTC_Commodity_Code","Open_Interest_All","Prod_Merc_Positions_Long_All","Prod_Merc_Positions_Short_All","Swap_Positions_Long_All","Swap__Positions_Short_All","Swap__Positions_Spread_All","M_Money_Positions_Long_All","M_Money_Positions_Short_All","M_Money_Positions_Spread_All","Other_Rept_Positions_Long_All","Other_Rept_Positions_Short_All","Other_Rept_Positions_Spread_All","Tot_Rept_Positions_Long_All","Tot_Rept_Positions_Short_All","NonRept_Positions_Long_All","NonRept_Positions_Short_All","Open_Interest_Old","Prod_Merc_Positions_Long_Old","Prod_Merc_Positions_Short_Old","Swap_Positions_Long_Old","Swap__Positions_Short_Old","Swap__Positions_Spread_Old","M_Money_Positions_Long_Old","M_Money_Positions_Short_Old","M_Money_Positions_Spread_Old","Other_Rept_Positions_Long_Old","Other_Rept_Positions_Short_Old","Other_Rept_Positions_Spread_Old","Tot_Rept_Positions_Long_Old","Tot_Rept_Positions_Short_Old","NonRept_Positions_Long_Old","NonRept_Positions_Short_Old","Open_Interest_Other","Prod_Merc_Positions_Long_Other","Prod_Merc_Positions_Short_Other","Swap_Positions_Long_Other","Swap__Positions_Short_Other","Swap__Positions_Spread_Other","M_Money_Positions_Long_Other","M_Money_Positions_Short_Other","M_Money_Positions_Spread_Other","Other_Rept_Positions_Long_Other","Other_Rept_Positions_Short_Other","Other_Rept_Positions_Spread_Other","Tot_Rept_Positions_Long_Other","Tot_Rept_Positions_Short_Other","NonRept_Positions_Long_Other","NonRept_Positions_Short_Other","Change_in_Open_Interest_All","Change_in_Prod_Merc_Long_All","Change_in_Prod_Merc_Short_All","Change_in_Swap_Long_All","Change_in_Swap_Short_All","Change_in_Swap_Spread_All","Change_in_M_Money_Long_All","Change_in_M_Money_Short_All","Change_in_M_Money_Spread_All","Change_in_Other_Rept_Long_All","Change_in_Other_Rept_Short_All","Change_in_Other_Rept_Spread_All","Change_in_Tot_Rept_Long_All","Change_in_Tot_Rept_Short_All","Change_in_NonRept_Long_All","Change_in_NonRept_Short_All","Pct_of_Open_Interest_All","Pct_of_OI_Prod_Merc_Long_All","Pct_of_OI_Prod_Merc_Short_All","Pct_of_OI_Swap_Long_All","Pct_of_OI_Swap_Short_All","Pct_of_OI_Swap_Spread_All","Pct_of_OI_M_Money_Long_All","Pct_of_OI_M_Money_Short_All","Pct_of_OI_M_Money_Spread_All","Pct_of_OI_Other_Rept_Long_All","Pct_of_OI_Other_Rept_Short_All","Pct_of_OI_Other_Rept_Spread_All","Pct_of_OI_Tot_Rept_Long_All","Pct_of_OI_Tot_Rept_Short_All","Pct_of_OI_NonRept_Long_All","Pct_of_OI_NonRept_Short_All","Pct_of_Open_Interest_Old","Pct_of_OI_Prod_Merc_Long_Old","Pct_of_OI_Prod_Merc_Short_Old","Pct_of_OI_Swap_Long_Old","Pct_of_OI_Swap_Short_Old","Pct_of_OI_Swap_Spread_Old","Pct_of_OI_M_Money_Long_Old","Pct_of_OI_M_Money_Short_Old","Pct_of_OI_M_Money_Spread_Old","Pct_of_OI_Other_Rept_Long_Old","Pct_of_OI_Other_Rept_Short_Old","Pct_of_OI_Other_Rept_Spread_Old","Pct_of_OI_Tot_Rept_Long_Old","Pct_of_OI_Tot_Rept_Short_Old","Pct_of_OI_NonRept_Long_Old","Pct_of_OI_NonRept_Short_Old","Pct_of_Open_Interest_Other","Pct_of_OI_Prod_Merc_Long_Other","Pct_of_OI_Prod_Merc_Short_Other","Pct_of_OI_Swap_Long_Other","Pct_of_OI_Swap_Short_Other","Pct_of_OI_Swap_Spread_Other","Pct_of_OI_M_Money_Long_Other","Pct_of_OI_M_Money_Short_Other","Pct_of_OI_M_Money_Spread_Other","Pct_of_OI_Other_Rept_Long_Other","Pct_of_OI_Other_Rept_Short_Other","Pct_of_OI_Other_Rept_Spread_Other","Pct_of_OI_Tot_Rept_Long_Other","Pct_of_OI_Tot_Rept_Short_Other","Pct_of_OI_NonRept_Long_Other","Pct_of_OI_NonRept_Short_Other","Traders_Tot_All","Traders_Prod_Merc_Long_All","Traders_Prod_Merc_Short_All","Traders_Swap_Long_All","Traders_Swap_Short_All","Traders_Swap_Spread_All","Traders_M_Money_Long_All","Traders_M_Money_Short_All","Traders_M_Money_Spread_All","Traders_Other_Rept_Long_All","Traders_Other_Rept_Short_All","Traders_Other_Rept_Spread_All","Traders_Tot_Rept_Long_All","Traders_Tot_Rept_Short_All","Traders_Tot_Old","Traders_Prod_Merc_Long_Old","Traders_Prod_Merc_Short_Old","Traders_Swap_Long_Old","Traders_Swap_Short_Old","Traders_Swap_Spread_Old","Traders_M_Money_Long_Old","Traders_M_Money_Short_Old","Traders_M_Money_Spread_Old","Traders_Other_Rept_Long_Old","Traders_Other_Rept_Short_Old","Traders_Other_Rept_Spread_Old","Traders_Tot_Rept_Long_Old","Traders_Tot_Rept_Short_Old","Traders_Tot_Other","Traders_Prod_Merc_Long_Other","Traders_Prod_Merc_Short_Other","Traders_Swap_Long_Other","Traders_Swap_Short_Other","Traders_Swap_Spread_Other","Traders_M_Money_Long_Other","Traders_M_Money_Short_Other","Traders_M_Money_Spread_Other","Traders_Other_Rept_Long_Other","Traders_Other_Rept_Short_Other","Traders_Other_Rept_Spread_Other","Traders_Tot_Rept_Long_Other","Traders_Tot_Rept_Short_Other","Conc_Gross_LE_4_TDR_Long_All","Conc_Gross_LE_4_TDR_Short_All","Conc_Gross_LE_8_TDR_Long_All","Conc_Gross_LE_8_TDR_Short_All","Conc_Net_LE_4_TDR_Long_All","Conc_Net_LE_4_TDR_Short_All","Conc_Net_LE_8_TDR_Long_All","Conc_Net_LE_8_TDR_Short_All","Conc_Gross_LE_4_TDR_Long_Old","Conc_Gross_LE_4_TDR_Short_Old","Conc_Gross_LE_8_TDR_Long_Old","Conc_Gross_LE_8_TDR_Short_Old","Conc_Net_LE_4_TDR_Long_Old","Conc_Net_LE_4_TDR_Short_Old","Conc_Net_LE_8_TDR_Long_Old","Conc_Net_LE_8_TDR_Short_Old","Conc_Gross_LE_4_TDR_Long_Other","Conc_Gross_LE_4_TDR_Short_Other","Conc_Gross_LE_8_TDR_Long_Other","Conc_Gross_LE_8_TDR_Short_Other","Conc_Net_LE_4_TDR_Long_Other","Conc_Net_LE_4_TDR_Short_Other","Conc_Net_LE_8_TDR_Long_Other","Conc_Net_LE_8_TDR_Short_Other","Contract_Units","CFTC_Contract_Market_Code_Quotes","CFTC_Market_Code_Quotes","CFTC_Commodity_Code_Quotes","CFTC_SubGroup_Code","FutOnly_or_Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170620,2017-06-20,0643BF,IFED,01,064 ,   72149,   65751,   63933,    3008,    5531,    1904,       0,       0,       0,    1009,       0,     332,   72004,   71700,     145,     449,   72149,   65751,   63933,    3008,    5531,    1904,       0,       0,       0,    1009,       0,     332,   72004,   71700,     145,     449,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    2603,    1891,     502,     -55,    2300,     110,       0,       0,       0,     769,    -257,    -112,    2603,    2543,       0,      60,  100.0,   91.1,   88.6,    4.2,    7.7,    2.6,    0.0,    0.0,    0.0,    1.4,    0.0,    0.5,   99.8,   99.4,    0.2,    0.6,  100.0,   91.1,   88.6,    4.2,    7.7,    2.6,    0.0,    0.0,    0.0,    1.4,    0.0,    0.5,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     39,     26,     26,.,.,.,      0,      0,      0,.,      0,.,     33,     30,     39,     26,     26,.,.,.,      0,      0,      0,.,      0,.,     33,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.4,    61.6,    74.3,    83.6,    51.2,    59.7,    72.0,    79.6,    52.4,    61.6,    74.3,    83.6,    51.2,    59.7,    72.0,    79.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170613,2017-06-13,0643BF,IFED,01,064 ,   69546,   63860,   63431,    3063,    3231,    1794,       0,       0,       0,     240,     257,     444,   69401,   69157,     145,     389,   69546,   63860,   63431,    3063,    3231,    1794,       0,       0,       0,     240,     257,     444,   69401,   69157,     145,     389,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -457,     136,    -301,     201,     593,    -565,       0,       0,       0,       0,     119,    -273,    -501,    -427,      44,     -30,  100.0,   91.8,   91.2,    4.4,    4.6,    2.6,    0.0,    0.0,    0.0,    0.3,    0.4,    0.6,   99.8,   99.4,    0.2,    0.6,  100.0,   91.8,   91.2,    4.4,    4.6,    2.6,    0.0,    0.0,    0.0,    0.3,    0.4,    0.6,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     39,     26,     26,.,.,.,      0,      0,      0,.,.,.,     33,     30,     39,     26,     26,.,.,.,      0,      0,      0,.,.,.,     33,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.6,    63.0,    74.3,    82.7,    51.4,    61.2,    71.9,    79.2,    52.6,    63.0,    74.3,    82.7,    51.4,    61.2,    71.9,    79.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170606,2017-06-06,0643BF,IFED,01,064 ,   70003,   63724,   63732,    2862,    2638,    2359,       0,       0,       0,     240,     138,     717,   69902,   69584,     101,     419,   70003,   63724,   63732,    2862,    2638,    2359,       0,       0,       0,     240,     138,     717,   69902,   69584,     101,     419,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   -4135,   -4312,   -2674,     201,    -496,    -142,       0,       0,       0,     -20,    -969,     169,   -4104,   -4112,     -31,     -23,  100.0,   91.0,   91.0,    4.1,    3.8,    3.4,    0.0,    0.0,    0.0,    0.3,    0.2,    1.0,   99.9,   99.4,    0.1,    0.6,  100.0,   91.0,   91.0,    4.1,    3.8,    3.4,    0.0,    0.0,    0.0,    0.3,    0.2,    1.0,   99.9,   99.4,    0.1,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     26,     25,.,.,.,      0,      0,      0,.,.,.,     33,     29,     38,     26,     25,.,.,.,      0,      0,      0,.,.,.,     33,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.9,    62.2,    74.1,    82.4,    51.9,    59.8,    72.3,    78.8,    52.9,    62.2,    74.1,    82.4,    51.9,    59.8,    72.3,    78.8,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170530,2017-05-30,0643BF,IFED,01,064 ,   74138,   68036,   66406,    2661,    3134,    2501,       0,       0,       0,     260,    1107,     548,   74006,   73696,     132,     442,   74138,   68036,   66406,    2661,    3134,    2501,       0,       0,       0,     260,    1107,     548,   74006,   73696,     132,     442,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,    -180,     -25,     134,    -120,    -104,    -110,       0,       0,       0,       0,    -174,      74,    -181,    -180,       1,       0,  100.0,   91.8,   89.6,    3.6,    4.2,    3.4,    0.0,    0.0,    0.0,    0.4,    1.5,    0.7,   99.8,   99.4,    0.2,    0.6,  100.0,   91.8,   89.6,    3.6,    4.2,    3.4,    0.0,    0.0,    0.0,    0.4,    1.5,    0.7,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     25,     25,.,.,.,      0,      0,      0,.,.,.,     32,     29,     38,     25,     25,.,.,.,      0,      0,      0,.,.,.,     32,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.0,    61.1,    73.9,    81.5,    52.4,    59.4,    72.6,    77.3,    53.0,    61.1,    73.9,    81.5,    52.4,    59.4,    72.6,    77.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170523,2017-05-23,0643BF,IFED,01,064 ,   74318,   68061,   66272,    2781,    3238,    2611,       0,       0,       0,     260,    1281,     474,   74187,   73876,     131,     442,   74318,   68061,   66272,    2781,    3238,    2611,       0,       0,       0,     260,    1281,     474,   74187,   73876,     131,     442,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     221,    -314,     447,     420,       0,       0,       0,       0,       0,       0,    -316,     105,     211,     236,      10,     -15,  100.0,   91.6,   89.2,    3.7,    4.4,    3.5,    0.0,    0.0,    0.0,    0.3,    1.7,    0.6,   99.8,   99.4,    0.2,    0.6,  100.0,   91.6,   89.2,    3.7,    4.4,    3.5,    0.0,    0.0,    0.0,    0.3,    1.7,    0.6,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     24,     25,.,.,.,      0,      0,      0,.,.,.,     31,     29,     38,     24,     25,.,.,.,      0,      0,      0,.,.,.,     31,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.1,    61.0,    74.1,    81.4,    52.7,    59.3,    73.2,    77.3,    53.1,    61.0,    74.1,    81.4,    52.7,    59.3,    73.2,    77.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170516,2017-05-16,0643BF,IFED,01,064 ,   74097,   68375,   65825,    2361,    3238,    2611,       0,       0,       0,     260,    1597,     369,   73976,   73640,     121,     457,   74097,   68375,   65825,    2361,    3238,    2611,       0,       0,       0,     260,    1597,     369,   73976,   73640,     121,     457,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   38297,   41225,   32975,     661,    2038,     961,       0,       0,       0,   -4940,    1597,     269,   38176,   37840,     121,     457,  100.0,   92.3,   88.8,    3.2,    4.4,    3.5,    0.0,    0.0,    0.0,    0.4,    2.2,    0.5,   99.8,   99.4,    0.2,    0.6,  100.0,   92.3,   88.8,    3.2,    4.4,    3.5,    0.0,    0.0,    0.0,    0.4,    2.2,    0.5,   99.8,   99.4,    0.2,    0.6,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     38,     24,     23,.,.,.,      0,      0,      0,.,.,.,     31,     27,     38,     24,     23,.,.,.,      0,      0,      0,.,.,.,     31,     27,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    54.0,    60.5,    75.0,    80.9,    53.7,    58.9,    74.2,    76.9,    54.0,    60.5,    75.0,    80.9,    53.7,    58.9,    74.2,    76.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170509,2017-05-09,0643BF,IFED,01,064 ,   35800,   27150,   32850,    1700,    1200,    1650,       0,       0,       0,    5200,       0,     100,   35800,   35800,       0,       0,   35800,   27150,   32850,    1700,    1200,    1650,       0,       0,       0,    5200,       0,     100,   35800,   35800,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0, -270309, -205827, -245186,  -11721,  -10640,  -12223,       0,       0,       0,  -39478,   -1200,   -1060, -270309, -270309,       0,       0,  100.0,   75.8,   91.8,    4.7,    3.4,    4.6,    0.0,    0.0,    0.0,   14.5,    0.0,    0.3,  100.0,  100.0,    0.0,    0.0,  100.0,   75.8,   91.8,    4.7,    3.4,    4.6,    0.0,    0.0,    0.0,   14.5,    0.0,    0.3,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     34,     20,     25,.,.,.,      0,      0,      0,.,      0,.,     24,     29,     34,     20,     25,.,.,.,      0,      0,      0,.,      0,.,     24,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.4,    54.9,    73.9,    71.1,    52.2,    50.6,    69.3,    64.2,    53.4,    54.9,    73.9,    71.1,    52.2,    50.6,    69.3,    64.2,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170502,2017-05-02,0643BF,IFED,01,064 ,  306109,  232977,  278036,   13421,   11840,   13873,       0,       0,       0,   44678,    1200,    1160,  306109,  306109,       0,       0,  306109,  232977,  278036,   13421,   11840,   13873,       0,       0,       0,   44678,    1200,    1160,  306109,  306109,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     424,     744,     824,       0,     336,    -736,       0,       0,       0,     416,       0,       0,     424,     424,       0,       0,  100.0,   76.1,   90.8,    4.4,    3.9,    4.5,    0.0,    0.0,    0.0,   14.6,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,   76.1,   90.8,    4.4,    3.9,    4.5,    0.0,    0.0,    0.0,   14.6,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    53.0,    52.3,    72.9,    69.9,    52.0,    46.8,    68.0,    61.4,    53.0,    52.3,    72.9,    69.9,    52.0,    46.8,    68.0,    61.4,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170425,2017-04-25,0643BF,IFED,01,064 ,  305685,  232233,  277212,   13421,   11504,   14609,       0,       0,       0,   44262,    1200,    1160,  305685,  305685,       0,       0,  305685,  232233,  277212,   13421,   11504,   14609,       0,       0,       0,   44262,    1200,    1160,  305685,  305685,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   19415,   22233,   17455,     392,    2352,    -392,       0,       0,       0,   -2818,       0,       0,   19415,   19415,       0,       0,  100.0,   76.0,   90.7,    4.4,    3.8,    4.8,    0.0,    0.0,    0.0,   14.5,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,   76.0,   90.7,    4.4,    3.8,    4.8,    0.0,    0.0,    0.0,   14.5,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    52.9,    51.7,    72.9,    69.4,    51.9,    46.4,    67.9,    61.3,    52.9,    51.7,    72.9,    69.4,    51.9,    46.4,    67.9,    61.3,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170418,2017-04-18,0643BF,IFED,01,064 ,  286270,  210000,  259757,   13029,    9152,   15001,       0,       0,       0,   47080,    1200,    1160,  286270,  286270,       0,       0,  286270,  210000,  259757,   13029,    9152,   15001,       0,       0,       0,   47080,    1200,    1160,  286270,  286270,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,     695,     303,     695,       0,       0,       0,       0,       0,       0,     392,       0,       0,     695,     695,       0,       0,  100.0,   73.4,   90.7,    4.6,    3.2,    5.2,    0.0,    0.0,    0.0,   16.4,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,   73.4,   90.7,    4.6,    3.2,    5.2,    0.0,    0.0,    0.0,   16.4,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    56.4,    47.3,    73.7,    66.1,    53.0,    44.3,    67.3,    57.6,    56.4,    47.3,    73.7,    66.1,    53.0,    44.3,    67.3,    57.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170411,2017-04-11,0643BF,IFED,01,064 ,  285575,  209697,  259062,   13029,    9152,   15001,       0,       0,       0,   46688,    1200,    1160,  285575,  285575,       0,       0,  285575,  209697,  259062,   13029,    9152,   15001,       0,       0,       0,   46688,    1200,    1160,  285575,  285575,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,  -17740,  -10151,  -16615,    -375,   -1861,     736,       0,       0,       0,   -7200,     750,    -750,  -17740,  -17740,       0,       0,  100.0,   73.4,   90.7,    4.6,    3.2,    5.3,    0.0,    0.0,    0.0,   16.3,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,   73.4,   90.7,    4.6,    3.2,    5.3,    0.0,    0.0,    0.0,   16.3,    0.4,    0.4,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,     35,     20,     25,.,.,.,      0,      0,      0,.,.,.,     25,     30,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    56.5,    47.2,    73.9,    65.6,    52.5,    45.5,    66.4,    56.9,    56.5,    47.2,    73.9,    65.6,    52.5,    45.5,    66.4,    56.9,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170404,2017-04-04,0643BF,IFED,01,064 ,  303315,  219848,  275677,   13404,   11013,   14265,       0,       0,       0,   53888,     450,    1910,  303315,  303315,       0,       0,  303315,  219848,  275677,   13404,   11013,   14265,       0,       0,       0,   53888,     450,    1910,  303315,  303315,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   12869,   11360,   13557,       0,   -1095,     407,       0,       0,       0,    1102,       0,       0,   12869,   12869,       0,       0,  100.0,   72.5,   90.9,    4.4,    3.6,    4.7,    0.0,    0.0,    0.0,   17.8,    0.1,    0.6,  100.0,  100.0,    0.0,    0.0,  100.0,   72.5,   90.9,    4.4,    3.6,    4.7,    0.0,    0.0,    0.0,   17.8,    0.1,    0.6,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     21,     24,.,.,.,      0,      0,      0,.,.,.,     27,     29,     35,     21,     24,.,.,.,      0,      0,      0,.,.,.,     27,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.6,    45.8,    75.1,    66.3,    55.7,    44.5,    68.4,    59.5,    58.6,    45.8,    75.1,    66.3,    55.7,    44.5,    68.4,    59.5,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
"ISO NE MASS HUB DA OFF-PK - ICE FUTURES ENERGY DIV",170328,2017-03-28,0643BF,IFED,01,064 ,  290446,  208488,  262120,   13404,   12108,   13858,       0,       0,       0,   52786,     450,    1910,  290446,  290446,       0,       0,  290446,  208488,  262120,   13404,   12108,   13858,       0,       0,       0,   52786,     450,    1910,  290446,  290446,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,       0,   14119,    8729,   11767,       0,   -3128,    5480,       0,       0,       0,     -90,       0,       0,   14119,   14119,       0,       0,  100.0,   71.8,   90.2,    4.6,    4.2,    4.8,    0.0,    0.0,    0.0,   18.2,    0.2,    0.7,  100.0,  100.0,    0.0,    0.0,  100.0,   71.8,   90.2,    4.6,    4.2,    4.8,    0.0,    0.0,    0.0,   18.2,    0.2,    0.7,  100.0,  100.0,    0.0,    0.0,  100.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,    0.0,     35,     21,     24,.,.,.,      0,      0,      0,.,.,.,     27,     29,     35,     21,     24,.,.,.,      0,      0,      0,.,.,.,     27,     29,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,      0,    58.6,    48.1,    75.9,    68.7,    55.6,    46.6,    68.5,    61.6,    58.6,    48.1,    75.9,    68.7,    55.6,    46.6,    68.5,    61.6,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,     0.0,"50MWh","0643BF","IFED","064 ","N16","Combined"
